
% --------------------------------------------- u1060 ---------------------------------------------

% Name: u1060 ==> Drilling problem problem (Reinelt)
u1060(1,:) = ... % X-Coordinates
    [4003.20, 3602.88, 3953.16, 4153.31, 4353.48, 4653.72, 4703.75, 5304.24, 5154.11, 4453.55, ...
     4553.64, 4853.88, 5204.16, 5304.24, 5454.35, 5454.35, 5404.31, 5454.35, 5454.35, 5354.27, ...
     5304.24, 5304.24, 5354.27, 5154.11, 5054.03, 5054.03, 4853.88, 4853.88, 4853.88, 4703.75, ...
     4553.64, 4653.72, 4853.88, 4753.79, 4903.92, 4853.88, 4553.64, 4853.88, 4953.96, 5054.03, ...
     5054.03, 5154.11, 5304.24, 5404.31, 5454.35, 5554.44, 5554.44, 5604.48, 5754.59, 5604.48, ...
     5454.35, 5354.27, 5254.20, 4953.96, 4603.68, 4553.64, 4503.59, 4453.55, 4453.55, 4403.51, ...
     4253.40, 4303.44, 4303.44, 4103.27, 4253.40, 4403.51, 5054.03, 5354.27, 5104.07, 5004.00, ...
     5204.16, 5354.27, 5504.40, 5704.55, 5804.64, 5854.68, 6154.92, 6605.27, 6655.31, 6655.31, ...
     6505.20, 6355.07, 5904.72, 5604.48, 5754.59, 5904.72, 5954.76, 6004.79, 6355.07, 6505.20, ...
     6405.11, 6255.00, 6655.31, 6555.24, 6555.24, 6455.16, 6455.16, 6305.03, 6255.00, 5754.59, ...
     5804.64, 6004.79, 5854.68, 5854.68, 5754.59, 5804.64, 5854.68, 6154.92, 6605.27, 6655.31, ...
     6555.24, 6605.27, 6555.24, 6605.27, 6455.16, 6305.03, 6305.03, 6154.92, 6154.92, 6255.00, ...
     6104.88, 5454.35, 5554.44, 5754.59, 5654.51, 5654.51, 5604.48, 5854.68, 5854.68, 5954.76, ...
     6054.83, 6455.16, 6154.92, 6104.88, 6054.83, 6004.79, 5654.51, 6355.07, 6405.11, 6455.16, ...
     6805.44, 6905.51, 6955.55, 6905.51, 7005.59, 7105.68, 7055.64, 7005.59, 7105.68, 7205.76, ...
     7255.79, 7355.88, 7355.88, 7455.96, 7806.24, 7906.31, 7906.31, 7956.35, 8006.40, 8056.44, ...
     8106.48, 8206.55, 8256.59, 8356.68, 8006.40, 8106.48, 8356.68, 8456.76, 8807.03, 8907.11, ...
     8957.16, 8907.11, 9007.20, 9107.27, 9057.24, 9007.20, 9107.27, 9207.35, 9257.40, 9357.48, ...
     9357.48, 9457.55, 9807.83, 9907.92, 9907.92, 9957.96, 10008.0, 10058.0, 10008.0, 10108.1, ...
     10358.3, 10408.3, 10458.3, 10858.7, 10808.6, 11259.0, 11158.9, 10958.8, 10658.5, 10658.5, ...
     10408.3, 10408.3, 10358.3, 10458.3, 10358.3, 9807.83, 10158.1, 9957.96, 9757.79, 9757.79, ...
     9707.76, 9657.72, 9607.68, 9357.48, 9207.35, 9257.40, 9657.72, 9457.55, 9557.64, 9357.48, ...
     9757.79, 9707.76, 9807.83, 10158.1, 9807.83, 9857.88, 9907.92, 10108.1, 10108.1, 10208.2, ...
     10308.2, 10408.3, 10408.3, 10658.5, 10808.6, 10808.6, 10508.4, 10508.4, 10708.5, 10808.6, ...
     10408.3, 10508.4, 10508.4, 10808.6, 10908.7, 10858.7, 11008.8, 11259.0, 11108.9, 11008.8, ...
     11008.8, 11108.9, 11259.0, 11559.2, 11359.1, 11359.1, 11158.9, 10958.8, 10558.4, 10358.3, ...
     10558.4, 10808.6, 10858.7, 11259.0, 11359.1, 11559.2, 11509.2, 12009.6, 12259.8, 11959.5, ...
     11859.5, 12009.6, 12259.8, 12810.2, 12560.0, 12660.1, 12460.0, 12359.9, 12359.9, 12259.8, ...
     12710.2, 12460.0, 12159.7, 12159.7, 12009.6, 11859.5, 11959.5, 12009.6, 12159.7, 12560.0, ...
     12409.9, 12309.8, 12460.0, 12460.0, 12460.0, 12760.2, 12760.2, 12460.0, 12510.0, 12460.0, ...
     12259.8, 12159.7, 12059.6, 11809.4, 11859.5, 11659.3, 11509.2, 11509.2, 11609.3, 11559.2, ...
     11609.3, 11659.3, 11409.1, 11309.0, 11459.2, 11359.1, 11359.1, 11659.3, 11859.5, 12159.7, ...
     12259.8, 12059.6, 12159.7, 12009.6, 12159.7, 12359.9, 12460.0, 12710.2, 12560.0, 12510.0, ...
