
% --------------------------------------------- fl417 ---------------------------------------------

% Name: fl417 ==> Drilling problem (Reinelt)
fl417(1,:) = ... % X-Coordinates
    [1025.70, 1161.67, 1191.23, 1167.59, 1096.64, 1102.56, 1090.73, 1019.79, 1232.62, 1043.44, ...
     1238.53, 1167.59, 1132.11, 1268.09, 1244.44, 1067.08, 1179.41, 1049.35, 1037.53, 1126.20, ...
     1090.73, 984.319, 1327.20, 1031.61, 996.143, 1049.35, 1185.32, 1114.38, 1315.38, 1291.73, ...
     1078.91, 1013.88, 1735.12, 741.934, 1729.21, 736.022, 1522.30, 529.108, 1185.32, 1569.59, ...
     576.403, 1149.85, 617.786, 1031.61, 1108.47, 753.758, 1031.61, 594.138, 759.670, 605.962, ...
     753.758, 659.169, 1268.09, 594.138, 611.874, 1279.91, 659.169, 1226.70, 1149.85, 1610.97, ...
     1037.53, 1315.38, 1114.38, 1090.73, 1274.00, 1132.11, 1108.47, 1013.88, 1268.09, 1114.38, ...
     1031.61, 1664.18, 1238.53, 1096.64, 1049.35, 978.407, 1232.62, 1185.32, 1078.91, 1055.26, ...
     1019.79, 1214.88, 1191.23, 1167.59, 1084.82, 1073.00, 1232.62, 1161.67, 1262.18, 1250.35, ...
     1179.41, 1025.70, 1268.09, 1244.44, 1173.50, 1132.11, 1120.29, 1019.79, 996.143, 1037.53, ...
     1002.05, 1173.50, 1610.97, 1173.50, 1220.79, 1628.71, 1628.71, 1616.89, 1616.89, 1605.06, ...
     1605.06, 1593.24, 1593.24, 1581.41, 1581.41, 1569.59, 1569.59, 1557.77, 1557.77, 1545.94, ...
     1545.94, 1534.12, 1534.12, 1522.30, 1522.30, 1510.47, 1510.47, 1498.65, 1498.65, 1622.80, ...
     1622.80, 1610.97, 1610.97, 1599.15, 1599.15, 1587.33, 1587.33, 1575.50, 1575.50, 1563.68, ...
     1563.68, 1551.85, 1551.85, 1540.03, 1540.03, 1528.21, 1528.21, 1516.38, 1516.38, 1504.56, ...
     1504.56, 1492.74, 1492.74, 647.346, 647.346, 635.522, 635.522, 623.699, 623.699, 611.875, ...
     611.875, 600.051, 600.051, 588.228, 588.228, 576.404, 576.404, 564.581, 564.581, 552.757, ...
     552.757, 540.933, 540.933, 529.109, 529.109, 517.286, 517.286, 641.434, 641.434, 629.611, ...
     629.611, 617.787, 617.787, 605.963, 605.963, 594.140, 594.140, 582.316, 582.316, 570.492, ...
     570.492, 558.669, 558.669, 546.845, 546.845, 535.022, 535.022, 523.198, 523.198, 511.374, ...
     511.374, 1628.71, 1628.71, 1616.89, 1616.89, 1605.06, 1605.06, 1593.24, 1593.24, 1581.41, ...
     1581.41, 1569.59, 1569.59, 1557.77, 1557.77, 1545.94, 1545.94, 1534.12, 1534.12, 1522.30, ...
     1522.30, 1510.47, 1510.47, 1498.65, 1498.65, 1622.80, 1622.80, 1610.97, 1610.97, 1599.15, ...
     1599.15, 1587.33, 1587.33, 1575.50, 1575.50, 1563.68, 1563.68, 1551.85, 1551.85, 1540.03, ...
     1540.03, 1528.21, 1528.21, 1516.38, 1516.38, 1504.56, 1504.56, 1492.74, 1492.74, 647.346, ...
     647.346, 635.522, 635.522, 623.699, 623.699, 611.875, 611.875, 600.051, 600.051, 588.228, ...
     588.228, 576.404, 576.404, 564.581, 564.581, 552.757, 552.757, 540.933, 540.933, 529.109, ...
     529.109, 517.286, 517.286, 641.434, 641.434, 629.611, 629.611, 617.787, 617.787, 605.963, ...
