
% --------------------------------------------- d1291 ---------------------------------------------

% Name: d1291 ==> Drilling problem (Reinelt)
d1291(1,:) = ... % X-Coordinates
    [0.00000, 837.000, 862.400, 887.800, 913.200, 938.600, 964.000, 989.400, 1014.80, 1040.20, ...
     1065.60, 1091.00, 1116.40, 1141.80, 1167.20, 1167.20, 1141.80, 1116.40, 1091.00, 1065.60, ...
     1040.20, 1014.80, 989.400, 964.000, 938.600, 913.200, 887.800, 862.400, 837.000, 837.000, ...
     862.400, 887.800, 913.200, 938.600, 964.000, 989.400, 1014.80, 1040.20, 1065.60, 1091.00, ...
     1116.40, 1141.80, 1167.20, 1167.20, 1141.80, 1116.40, 1091.00, 1065.60, 1040.20, 1014.80, ...
     989.400, 964.000, 938.600, 913.200, 887.800, 862.400, 837.000, 837.000, 862.400, 887.800, ...
     913.200, 938.600, 964.000, 989.400, 1014.80, 1040.20, 1065.60, 1091.00, 1116.40, 1141.80, ...
     1167.20, 1167.20, 1141.80, 1116.40, 1091.00, 1065.60, 1040.20, 1014.80, 989.400, 964.000, ...
     938.600, 913.200, 887.800, 862.400, 837.000, 837.000, 862.400, 887.800, 913.200, 938.600, ...
     964.000, 989.400, 1014.80, 1040.20, 1065.60, 1091.00, 1116.40, 1141.80, 1167.20, 1167.20, ...
     1141.80, 1116.40, 1091.00, 1065.60, 1040.20, 1014.80, 989.400, 964.000, 938.600, 913.200, ...
     887.800, 862.400, 837.000, 837.000, 862.400, 887.800, 913.200, 938.600, 964.000, 989.400, ...
     1014.80, 1040.20, 1065.60, 1091.00, 1116.40, 1141.80, 1167.20, 1167.20, 1141.80, 1116.40, ...
     1091.00, 1065.60, 1040.20, 1014.80, 989.400, 964.000, 938.600, 913.200, 887.800, 862.400, ...
     837.000, 837.000, 862.400, 887.800, 913.200, 938.600, 964.000, 989.400, 1014.80, 1040.20, ...
     1065.60, 1091.00, 1116.40, 1141.80, 1167.20, 1167.20, 1141.80, 1116.40, 1091.00, 1065.60, ...
     1040.20, 1014.80, 989.400, 964.000, 938.600, 913.200, 887.800, 862.400, 837.000, 837.000, ...
     862.400, 887.800, 913.200, 938.600, 964.000, 989.400, 1014.80, 1040.20, 1065.60, 1091.00, ...
     1116.40, 1141.80, 1167.20, 1167.20, 1141.80, 1116.40, 1091.00, 1065.60, 1040.20, 1014.80, ...
     989.400, 964.000, 938.600, 913.200, 887.800, 862.400, 837.000, 837.000, 862.400, 887.800, ...
     913.200, 938.600, 964.000, 989.400, 1014.80, 1040.20, 1065.60, 1091.00, 1116.40, 1141.80, ...
     1167.20, 1243.40, 1167.20, 1141.80, 1116.40, 1091.00, 1065.60, 1040.20, 1014.80, 989.400, ...
     964.000, 938.600, 913.200, 887.800, 862.400, 837.000, 964.000, 1040.20, 1141.80, 1218.00, ...
     1218.00, 1141.80, 1040.20, 964.000, 913.200, 964.000, 1040.20, 1141.80, 1218.00, 1218.00, ...
     1141.80, 1040.20, 964.000, 913.200, 964.000, 1040.20, 1141.80, 1218.00, 1218.00, 1141.80, ...
     1040.20, 964.000, 964.000, 1040.20, 1141.80, 1218.00, 1218.00, 1141.80, 1040.20, 964.000, ...
     1298.70, 1323.70, 1348.70, 1373.70, 1398.70, 1423.70, 1448.70, 1473.70, 1498.70, 1523.70, ...
     1548.70, 1573.70, 1598.70, 1623.70, 1648.70, 1673.70, 1698.70, 1723.70, 1748.70, 1773.70, ...
     1798.70, 1823.70, 1848.70, 1873.70, 1898.70, 1923.70, 1948.70, 1973.70, 1998.70, 2023.70, ...
     2048.70, 2073.70, 2098.70, 2123.70, 2148.70, 2173.70, 2198.70, 2248.70, 1298.70, 1348.70, ...
     1398.70, 1448.70, 1498.70, 1548.70, 1598.70, 1648.70, 1698.70, 1748.70, 1798.70, 1848.70, ...
     1898.70, 1948.70, 1998.70, 2048.70, 2098.70, 2148.70, 2198.70, 2248.70, 2298.70, 2348.70, ...
     2398.70, 2448.70, 2498.70, 2548.70, 2598.70, 2648.70, 2698.70, 2748.70, 2798.70, 2848.70, ...
     2898.70, 2948.70, 2998.70, 3048.70, 3098.70, 3148.70, 3198.70, 3248.70, 3298.70, 3348.70, ...
     3398.70, 3448.70, 3423.70, 3373.70, 3323.70, 3273.70, 3223.70, 3173.70, 3123.70, 3073.70, ...
     3023.70, 2973.70, 2923.70, 2873.70, 2823.70, 2773.70, 2723.70, 2673.70, 2623.70, 2573.70, ...
     2448.70, 2398.70, 2348.70, 2298.70, 2173.70, 2123.70, 2073.70, 2023.70, 1973.70, 1923.70, ...
     1873.70, 1823.70, 1773.70, 1723.70, 1673.70, 1623.70, 1573.70, 1523.70, 1473.70, 1423.70, ...
     1373.70, 1323.70, 2298.70, 2348.70, 2398.70, 2448.70, 2678.50, 2202.20, 1522.80, 1395.80, ...
     1472.00, 1573.60, 1649.80, 2107.00, 2183.20, 2284.80, 2361.00, 2361.00, 2284.80, 2183.20, ...
