
% --------------------------------------------- vm1748 ---------------------------------------------

% Name: vm1748 ==> 1784-city problem (Reinelt)
vm1748(1,:) = ... % X-Coordinates
    [15440.0, 16688.0, 17936.0, 6320.00, 6400.00, 6480.00, 1232.00, 1376.00, 1520.00, 4272.00, ...
     4400.00, 4528.00, 5088.00, 5648.00, 5968.00, 5648.00, 6288.00, 6288.00, 6320.00, 6352.00, ...
     6736.00, 7120.00, 18224.0, 18642.5, 14128.0, 14704.0, 15280.0, 3504.00, 4656.00, 5808.00, ...
     784.000, 880.000, 976.000, 1040.00, 1104.00, 9104.00, 10464.0, 11824.0, 10768.0, 11264.0, ...
     11760.0, 10064.0, 10576.0, 11088.0, 9072.00, 10592.0, 12112.0, 8688.00, 10368.0, 12048.0, ...
     8656.00, 10528.0, 12400.0, 8528.00, 10432.0, 12336.0, 8464.00, 8512.00, 8560.00, 7216.00, ...
     7488.00, 7760.00, 12560.0, 13360.0, 14160.0, 13680.0, 16016.0, 18352.0, 17712.0, 17936.0, ...
     18160.0, 12784.0, 13840.0, 14896.0, 13712.0, 4208.00, 6304.00, 8400.00, 10480.0, 11392.0, ...
     12304.0, 12592.0, 12624.0, 12656.0, 14864.0, 14944.0, 15024.0, 4432.00, 6112.00, 7792.00, ...
     16496.0, 17456.0, 18416.0, 1200.00, 1232.00, 1264.00, 16400.0, 17152.0, 17904.0, 3984.00, ...
     6128.00, 8272.00, 16336.0, 16656.0, 16976.0, 1008.00, 1024.00, 1040.00, 5808.00, 5872.00, ...
     5936.00, 4432.00, 4544.00, 4656.00, 16848.0, 17616.0, 18384.0, 8240.00, 8336.00, 8432.00, ...
     1584.00, 1632.00, 1680.00, 2576.00, 2624.00, 2672.00, 16944.0, 16976.0, 17008.0, 880.000, ...
     1136.00, 1392.00, 5520.00, 5600.00, 5680.00, 3888.00, 4016.00, 4144.00, 16592.0, 17344.0, ...
     18096.0, 8016.00, 8080.00, 8144.00, 16784.0, 17296.0, 17808.0, 784.000, 944.000, 1104.00, ...
     7728.00, 7824.00, 7920.00, 5232.00, 5376.00, 5520.00, 3856.00, 4720.00, 4848.00, 4976.00, ...
     17616.0, 18144.0, 18672.0, 7376.00, 7440.00, 7504.00, 1808.00, 1888.00, 1968.00, 12528.0, ...
     12688.0, 12848.0, 14608.0, 16368.0, 16368.0, 17088.0, 17808.0, 1680.00, 1744.00, 1808.00, ...
     5936.00, 6048.00, 6160.00, 17680.0, 18096.0, 18512.0, 10320.0, 10960.0, 11600.0, 18800.0, ...
     18930.5, 4848.00, 5536.00, 6224.00, 6304.00, 6224.00, 6384.00, 1936.00, 2016.00, 2096.00, ...
     816.000, 1024.00, 1232.00, 18448.0, 18754.5, 6672.00, 6736.00, 6800.00, 9392.00, 6800.00, ...
     6800.00, 11984.0, 12128.0, 12272.0, 10736.0, 11600.0, 12464.0, 8784.00, 8880.00, 8976.00, ...
     3280.00, 5424.00, 7568.00, 10544.0, 10592.0, 10640.0, 7824.00, 7872.00, 7920.00, 10608.0, ...
     11296.0, 11984.0, 12016.0, 11984.0, 12048.0, 12160.0, 12272.0, 9360.00, 10400.0, 11440.0, ...
     12288.0, 11440.0, 13136.0, 5776.00, 5888.00, 6000.00, 6000.00, 8176.00, 10352.0, 10448.0, ...
     10352.0, 10544.0, 11568.0, 11616.0, 11664.0, 656.000, 16304.0, 16976.0, 17648.0, 6608.00, ...
     6624.00, 6640.00, 6032.00, 6048.00, 6064.00, 11632.0, 11920.0, 12208.0, 253.500, 304.000, ...
     10864.0, 12272.0, 13680.0, 9520.00, 10880.0, 12240.0, 13024.0, 12240.0, 13808.0, 7536.00, ...
     7744.00, 7952.00, 3120.00, 3200.00, 3280.00, 11376.0, 3152.00, 3200.00, 3248.00, 1392.00, ...
     1472.00, 1552.00, 464.000, 576.000, 688.000, 7600.00, 7632.00, 7664.00, 5360.00, 5520.00, ...
     5680.00, 10032.0, 10112.0, 10192.0, 3056.00, 4272.00, 5488.00, 9936.00, 10016.0, 10096.0, ...
     560.000, 656.000, 752.000, 752.000, 2976.00, 5200.00, 4944.00, 5168.00, 5392.00, 5392.00, ...
     5824.00, 6256.00, 6256.00, 6624.00, 6992.00, 6992.00, 7200.00, 7408.00, 9232.00, 9280.00, ...
     9328.00, 4880.00, 5888.00, 6896.00, 6992.00, 6896.00, 7088.00, 3760.00, 3904.00, 4048.00, ...
     8304.00, 8352.00, 8400.00, 9776.00, 11280.0, 12784.0, 7056.00, 14320.0, 14416.0, 14512.0, ...
     14704.0, 14720.0, 14736.0, 2928.00, 3296.00, 3664.00, 4128.00, 4592.00, 13072.0, 10480.0, ...
     11552.0, 12624.0, 6896.00, 7008.00, 7120.00, 3408.00, 3568.00, 3728.00, 7248.00, 7328.00, ...
     7408.00, 3568.00, 3744.00, 3920.00, 2896.00, 3216.00, 3536.00, 4144.00, 4752.00, 12720.0, ...
     12736.0, 12752.0, 2800.00, 2816.00, 2832.00, 8112.00, 8160.00, 8208.00, 1328.00, 1392.00, ...
     1456.00, 12176.0, 12336.0, 12496.0, 9136.00, 10336.0, 11536.0, 11312.0, 11392.0, 11472.0, ...
     9296.00, 10096.0, 10896.0, 5072.00, 5792.00, 6512.00, 9904.00, 10336.0, 10768.0, 5040.00, ...
     5984.00, 6928.00, 11280.0, 11312.0, 11344.0, 5456.00, 6448.00, 7440.00, 12592.0, 12608.0, ...
     12624.0, 12368.0, 14704.0, 17040.0, 11632.0, 11664.0, 11696.0, 14480.0, 14496.0, 14512.0, ...
     17520.0, 17584.0, 17648.0, 592.000, 608.000, 624.000, 11408.0, 11904.0, 12400.0, 13296.0, ...
     14192.0, 11600.0, 11840.0, 12080.0, 17552.0, 17664.0, 17776.0, 12464.0, 12480.0, 12496.0, ...
     17744.0, 17808.0, 17872.0, 16624.0, 16640.0, 16656.0, 13232.0, 13344.0, 13456.0, 10192.0, ...
     10272.0, 10352.0, 18736.0, 18898.5, 912.000, 992.000, 1072.00, 14320.0, 14384.0, 14448.0, ...
     7696.00, 7712.00, 7728.00, 18640.0, 18850.5, 14768.0, 14784.0, 14800.0, 9872.00, 10000.0, ...
     10128.0, 16496.0, 16512.0, 16528.0, 15376.0, 15392.0, 15408.0, 5712.00, 5776.00, 5840.00, ...
     5968.00, 6096.00, 6096.00, 6384.00, 6672.00, 6688.00, 6704.00, 6784.00, 6864.00, 7152.00, ...
     7200.00, 7248.00, 7312.00, 11632.0, 15952.0, 15664.0, 15904.0, 16144.0, 17584.0, 17824.0, ...
     18064.0, 14608.0, 15520.0, 16432.0, 4560.00, 4672.00, 4784.00, 4784.00, 6464.00, 8144.00, ...
     9616.00, 9648.00, 9680.00, 12112.0, 12176.0, 12240.0, 8368.00, 8416.00, 8464.00, 18896.0, ...
     18978.5, 11952.0, 12080.0, 12208.0, 10320.0, 10368.0, 10416.0, 4336.00, 7808.00, 11280.0, ...
     11280.0, 11552.0, 11824.0, 12656.0, 12848.0, 13040.0, 11888.0, 12528.0, 13168.0, 3344.00, ...
     3440.00, 3536.00, 6128.00, 6352.00, 6576.00, 6576.00, 6656.00, 6736.00, 11792.0, 11872.0, ...
     11952.0, 7216.00, 7968.00, 8720.00, 4816.00, 5440.00, 6064.00, 8944.00, 9200.00, 9456.00, ...
     9968.00, 10016.0, 10064.0, 3632.00, 4800.00, 5968.00, 15536.0, 15568.0, 15600.0, 11728.0, ...
     11824.0, 11920.0, 6448.00, 6688.00, 6928.00, 4304.00, 4512.00, 4720.00, 944.000, 1552.00, ...
     2160.00, 2208.00, 2160.00, 2256.00, 7824.00, 11904.0, 15984.0, 5488.00, 8320.00, 11152.0, ...
     13424.0, 13824.0, 14224.0, 14224.0, 14528.0, 14832.0, 14912.0, 14992.0, 15184.0, 15376.0, ...
     15376.0, 15504.0, 15632.0, 15903.5, 16176.0, 16368.0, 16176.0, 16560.0, 16640.0, 16720.0, ...
     16784.0, 16848.0, 12880.0, 12944.0, 13008.0, 13152.0, 13296.0, 13823.5, 14352.0, 14496.0, ...
     14352.0, 14640.0, 14704.0, 14768.0, 14864.0, 14960.0, 15104.0, 15248.0, 15248.0, 15712.0, ...
     16176.0, 16239.5, 16304.0, 16448.0, 16304.0, 16592.0, 4464.00, 4528.00, 4592.00, 11024.0, ...
     14064.0, 17104.0, 2384.00, 2448.00, 2512.00, 1648.00, 2304.00, 2960.00, 3024.00, 2960.00, ...
     3088.00, 1296.00, 1920.00, 2544.00, 2608.00, 2544.00, 2672.00, 9648.00, 9696.00, 9744.00, ...
     9488.00, 9536.00, 9584.00, 8816.00, 8832.00, 8848.00, 5136.00, 5232.00, 5328.00, 3088.00, ...
     3584.00, 4080.00, 3248.00, 3296.00, 3344.00, 10960.0, 10992.0, 11024.0, 2992.00, 3088.00, ...
