
% --------------------------------------------- p654 ---------------------------------------------

% Name: p654 ==> Drilling problem (Reinelt)
p654(1,:) = ... % X-Coordinates
    [1245.00, 1807.50, 1822.50, 1867.50, 2377.50, 2467.50, 2497.50, 2572.50, 2647.50, 2662.50, ...
     3307.50, 3337.50, 3322.50, 3712.50, 4267.50, 5655.00, 4852.50, 4882.50, 4852.50, 4402.50, ...
     4417.50, 4237.50, 4267.50, 4402.50, 4357.50, 4417.50, 4357.50, 4312.50, 4252.50, 4222.50, ...
     4327.50, 4297.50, 4297.50, 4327.50, 4207.50, 4222.50, 4252.50, 4357.50, 4357.50, 4237.50, ...
     4267.50, 4312.50, 4252.50, 4312.50, 4297.50, 4342.50, 4222.50, 4327.50, 4327.50, 4387.50, ...
     4282.50, 4207.50, 4342.50, 4327.50, 4327.50, 4342.50, 4237.50, 4387.50, 4312.50, 4222.50, ...
     4207.50, 3697.50, 2692.50, 2647.50, 3067.50, 3127.50, 3082.50, 3007.50, 3142.50, 2707.50, ...
     2692.50, 2572.50, 2377.50, 1477.50, 1237.50, 1357.50, 1417.50, 1252.50, 1312.50, 1282.50, ...
     1372.50, 1507.50, 1267.50, 1282.50, 1267.50, 1432.50, 1372.50, 1327.50, 1267.50, 1492.50, ...
     1267.50, 1357.50, 1507.50, 1267.50, 1387.50, 1342.50, 1327.50, 1342.50, 1327.50, 1432.50, ...
     1462.50, 1402.50, 1807.50, 1822.50, 1867.50, 1245.00, 1042.50, 1057.50, 1072.50, 1087.50, ...
     1042.50, 1057.50, 1072.50, 1087.50, 1042.50, 1057.50, 1072.50, 1087.50, 1042.50, 1057.50, ...
     1072.50, 1087.50, 1042.50, 1057.50, 1072.50, 1087.50, 1042.50, 1057.50, 1072.50, 1087.50, ...
     1042.50, 1057.50, 1072.50, 1087.50, 1042.50, 1057.50, 1072.50, 1087.50, 1042.50, 1057.50, ...
     1072.50, 1087.50, 1042.50, 1057.50, 1072.50, 1087.50, 1042.50, 1057.50, 1072.50, 1087.50, ...
